ACCESSION_NUMBER	NONDERIV_HOLDING_SK	SECURITY_TITLE	SECURITY_TITLE_FN	TRANS_FORM_TYPE	TRANS_FORM_TYPE_FN	SHRS_OWND_FOLWNG_TRANS	SHRS_OWND_FOLWNG_TRANS_FN	VALU_OWND_FOLWNG_TRANS	VALU_OWND_FOLWNG_TRANS_FN	DIRECT_INDIRECT_OWNERSHIP	DIRECT_INDIRECT_OWNERSHIP_FN	NATURE_OF_OWNERSHIP	NATURE_OF_OWNERSHIP_FN
0001588670-25-000011	2837218	Common				733676.0				I		Grantor Retained Annuity Trust 1	
0001588670-25-000011	2837219	Common				733676.0				I		Grantor Retained Annuity Trust 2	
0001588670-25-000011	2837216	Common				4000.0				I		By immediate family member 1	
0001197649-25-000052	2837250	Common Stock				10000000.0				I		By Limited Liability Company 2	F23
0001197649-25-000052	2837249	Common Stock				10000000.0				I		By Limited Liability Company 1	F22
0001197649-25-000052	2837248	Common Stock				29512185.0				I		By Grantor Retained Annuity Trust 2	F21
0001197649-25-000052	2837247	Common Stock				29512185.0				I		By Grantor Retained Annuity Trust 1	F20
0001197649-25-000052	2837246	Common Stock				50078000.0				I		By Irrevocable Remainder Trust	F19
0001197649-25-000052	2837245	Common Stock				22280000.0				I		By Irrevocable Trust	F18
0001197649-25-000052	2837243	Common Stock				581378470.0				I		By Trust	F16
0001197649-25-000052	2837244	Common Stock				49489560.0				I		By Partnership	F17
0001193125-25-248989	2837227	Common Stock				8820.0				I		As trustee of granchildren's trust	
0001193125-25-248989	2837228	Common Stock				3720.0				I		By trust	
0001193125-25-248989	2837229	Common Stock				70070.0				I		By limited partnership	
0001193125-25-248989	2837226	Common Stock				2000.0				I		By spouse	
0001445233-25-000006	2837271	Class A Common Stock				3019.0				I			
0001445233-25-000006	2837270	Class A Common Stock				49423.0				I		Irrevocable Trusts	F3
0001445233-25-000006	2837269	Common Stock				5470.0				I		By 409A Plan	F2
0001445233-25-000006	2837268	Class A Common Stock				1974.0				D	F1	By 409A Plan	F2
0001510281-25-000524	2837220	Common Stock				1536468.0				I		-	
0001032235-25-000014	2837284	Common stock				10876525.0				I		Alan N. Trefler Irrevocable Non-GST Trust of 2022	
0001032235-25-000014	2837287	Common stock				2071585.0				I		The Trefler 2025 Trust	
0001032235-25-000014	2837286	Common stock				8703426.0				I		Alan N. Trefler Grantor Retained Annuity Trust II of 2024	
0001032235-25-000014	2837285	Common stock				10879283.0				I		Alan N. Trefler Grantor Retained Annuity Trust I of 2024	
0001268406-25-000033	2837203	Common Stock				259.0				I		By the Marti E. Burke 2012 Irrevocable Trust, dated 10/16/2012	
0001268406-25-000033	2837201	Common Stock				701514.0				I		By JAMEB, LP, a limited partnership jointly owned by Reporting Person and his spouse	
0001268406-25-000033	2837202	Common Stock				34000.0				I		By the James A. Burke 2012 Irrevocable Trust, dated 12/03/2012	
0001895111-25-000005	2837223	Class A Common Stock				1111261.0	F12			D			
0001895106-25-000005	2837272	Class A Common Stock				311816.0	F13			D			
0001193125-25-248885	2837279	Common Stock				30634.0				D			
0001193125-25-248884	2837235	Common Stock				57901.0				D			
0001983992-25-000003	2837231	Series B Preferred Stock	F3			6000.0				D			
0000082811-25-000207	2837204	Common Stock				5436.0				D			
0001929569-25-000003	2837240	Restricted Stock				4725.0	F2			D			
0001628280-25-046122	2837242	Class R-U Common Stock				76997.41				I		By TCN Styx MMVIII, LP	F2
0001108524-25-000187	2837298	Common Stock				115840.0				I		By LLC BE	F3
0001108524-25-000187	2837297	Common Stock				930987.0				I		By HJ Family Trust	F2
0001108524-25-000187	2837299	Common Stock				171323.0				I		By LLC BN	F3
0001108524-25-000187	2837300	Common Stock				115840.0				I		By LLC NE	F3
0001108524-25-000187	2837302	Common Stock				115840.0				I		By LLC ZE	F3
0001108524-25-000187	2837303	Common Stock				171324.0				I		By LLC ZN	F3
0001108524-25-000187	2837301	Common Stock				171324.0				I		By LLC NN	F3
0001870914-25-000010	2837207	Class A Common Stock				887.0				D			
0001072613-25-000744	2837211	Common Stock				42833.0				I		By spouse	
0001072613-25-000744	2837210	Common Stock				485202.0				I		By Five Sterling LP	
0001072613-25-000744	2837209	Common Stock				526300.0				I		By Big Red Revocable Trust	
0001072613-25-000744	2837208	Common Stock				817262.0				I		By Petroleum Independent & Exploration LLC	
0001193125-25-248825	2837205	Common Stock				185041.0				D			
0001193125-25-248823	2837295	Class A Common Stock				4339090.0				I		Held by Monkey Ventures Series A, LLC	
0001193125-25-248823	2837296	Class A Common Stock				1774107.0				I		Held by Monkey Ventures Series C, LLC	
0001193125-25-248823	2837294	Class A Common Stock				34370.0				I		Held by the Eric H. Baker Family Foundation	
0001193125-25-248817	2837251	Common Stock				6213.0				D			
0001493152-25-019094	2837290	Common stock				0.0				D			
0001279891-25-000039	2837259	Class A Ordinary Shares				398392.0	F1			I		By Wolverine Asset Management, LLC as Manager of Wolverine Flagship Fund Trading Limited	
0001108524-25-000181	2837253	Common Stock				10000000.0				I	F8	By Marc Benioff Fund LLC	
0001108524-25-000181	2837252	Common Stock				107000.0				I		By Trust	
0001225208-25-008734	2837262	Common Stock				22921.0				I		By Sit Investment Associates	F2
0001225208-25-008734	2837263	Common Stock				152572.0				I		by Trust	F2
0001225208-25-008734	2837264	Common Stock				4713.0				I			
0001225208-25-008734	2837261	Common Stock				193110.33				D		By Richard A. Sit Trust	F2
0001225208-25-008733	2837200	Common Stock				21274.52				D			
0001225208-25-008732	2837232	Common Stock				134445.13				D			
0001225208-25-008731	2837237	Common Stock				328980.75				D			
0001225208-25-008730	2837291	Common Stock				34895.87				D			
0001225208-25-008729	2837213	Common Stock				220838.33				D			
0001492422-25-000011	2837260	Common Stock				60396.0				I	F2	The Timothy E Sullivan Irrevocable Trust of 2023	
0000004962-25-000226	2837238	Common Stock				129.38				I		401(k) Trust	F3
0001055919-25-000003	2837265	Common Stock				31000.0	F2			I		By Spouse	
0001055919-25-000003	2837266	Common Stock				10199776.0	F2			I		By the Shaun Zanganeh Irrevocable Trust, with the Spouse of Reporting Person as Trustee	
0001094891-25-000088	2837267	Ordinary Shares				822525.0	F1			I		By Calisa Holding LP	F2
0000356171-25-000074	2837241	Common Stock				2565.19				I		By ESOP	
0001507650-25-000003	2837293	Common Stock				31000.0				D			
0001507650-25-000003	2837292	Common Stock				10199776.0	F2			I		By the Shaun Zanganeh Irrevocable Trust, with the Reporting Person as Trustee	
0001493152-25-019074	2837214	Ordinary Shares				10000.0				D			
0001493152-25-019071	2837280	Ordinary Shares				25000.0				D			
0001493152-25-019068	2837255	Ordinary Shares	F2			25000.0				D			
0001493152-25-019068	2837254	Ordinary Shares	F1			1645000.0				I		By MilunaC Technology Limited	
0001493152-25-019067	2837283	Ordinary Shares				10000.0				D			
0001225208-25-008723	2837282	Common Stock				20808.0				I	F1	By Trust	
0002092575-25-000003	2837278	Common Stock				2391.0	F1			D			
0001795702-25-000003	2837206	Common Stock				14275.4				D			
0001475163-25-000006	2837215	Common Stock				4219.0				I		Held in Trust	
0001193125-25-248519	2837239	SFNC Common Stock				6000.0				I		By Trust (Mother)	
0001886793-25-000002	2837221	Class A Common Stock				9171.0				D		EDBI Inc.	F2
0001886793-25-000002	2837222	Class A Common Stock				21036.0				I			
0001361658-25-000323	2837288	Common Stock				56122.0	F3			D			
0002073679-25-000040	2837233	Class A Ordinary Shares, $0.0001 par value				1875115.0				D			
0001573298-25-000005	2837234	Common Shares				1625206.0				I		By trust	
0001193125-25-248274	2837116	Common Stock, $0.01 par value				0.0				D	F4	By PSA Healthcare Investment Holdings LLC	F1
0001193125-25-248274	2837117	Common Stock, $0.01 par value				15523809.0				I		By PSA Iliad Holdings LLC	F1
0001193125-25-248274	2837118	Common Stock, $0.01 par value				1426034.0				I			
0001193125-25-248271	2837190	Common Stock, $0.01 par value				1426034.0				I			
0001193125-25-248271	2837188	Common Stock, $0.01 par value				0.0				D	F4	By PSA Healthcare Investment Holdings LLC	F1
0001193125-25-248271	2837189	Common Stock, $0.01 par value				15523809.0				I		By PSA Iliad Holdings LLC	F1
0001628280-25-046020	2837078	Class A Common Stock				506.8				D			
0001628280-25-046019	2837040	Class A Common Stock				641.25				D			
0001628280-25-046012	2837099	Class A Common Stock				15061.0				D		By ROTH IRA for Self	
0001628280-25-046012	2837100	Class A Common Stock				278.0				I			
0001628280-25-046011	2837177	Class A Common Stock				278.65				D			
0001464277-25-000005	2837198	Common Stock				15000.0				I		by a trust where his wife and children serve as beneficiaries	
0001628280-25-046010	2837066	Class A Common Stock				1097.08				D			
0001193125-25-248078	2837070	Common Stock, $0.01 par value				1426034.0				I			
0001193125-25-248078	2837069	Common Stock, $0.01 par value				15523809.0				I		By PSA Iliad Holdings LLC	F1
0001193125-25-248078	2837068	Common Stock, $0.01 par value				0.0				D	F1	By PSA Healthcare Investment Holdings LLC	F1
0001174567-25-000008	2837136	Common Stock				831600.0				I		Voting or Investment Control	F2
0001628280-25-045995	2837154	Common Stock				52923.0				I		By The Maetzold Descendants 2020 Trust	F3
0001628280-25-045995	2837155	Common Stock				44986.0				I		By Derek Maetzold 2020 Irrevocable Trust	F4
0001628280-25-045995	2837162	Common Stock				44323.0				I		By DJM Grantor Retained Annuity Trust No. 7	F11
0001628280-25-045995	2837157	Common Stock				3615.0				I		By The Maetzold 2018 Remainder Trust FBO Hannah Elizabeth Maetzold	F6
0001628280-25-045995	2837158	Common Stock				3615.0				I		By The Maetzold 2018 Remainder  Trust FBO John Derek Maetzold	F7
0001628280-25-045995	2837159	Common Stock				3615.0				I		By The Maetzold 2018 Remainder Trust FBO Peter Douglas Maetzold	F8
0001628280-25-045995	2837160	Common Stock				85959.0				I		By DJM Grantor Retained Annuity Trust No. 5	F9
0001628280-25-045995	2837161	Common Stock				18718.0				I		By DJM Grantor Retained Annuity Trust No. 6	F10
0001628280-25-045995	2837156	Common Stock				3618.0				I		By The Maetzold 2018 Remainder Trust FBO Emily Carol Kirk	F5
0001194493-25-000006	2837134	Common Stock				1037.23				I		By ESOP (Spouse)	
0001194493-25-000006	2837133	Common Stock				14507.86				I		By 401k	
0001194493-25-000006	2837132	Common Stock				13826.4				I		By ESOP	
0001194493-25-000006	2837135	Common Stock				579.01				I		By 401k (Spouse)	
0001178913-25-003550	2837060	Common Stock				700828.0	F3			I		By More Mutual Funds Management (2013) Ltd.	
0001178913-25-003550	2837059	Common Stock				460661.0	F2			I		By More Provident Funds & Pension Ltd.	
0001646382-25-000009	2837063	Common Stock				2320852.0				D			
0001646649-25-000010	2837166	Common Stock				28032.0				I		By Caraluna 2 Trust	F3
0001646649-25-000010	2837165	Common Stock				28032.0				I		By Caraluna 1 Trust	F3
0002092127-25-000002	2837113	Common Stock				155000.0	F1			D			
0001050797-25-000153	2837195	Common Stock				2000.0				I			
0001050797-25-000153	2837194	Common Stock				1014.0				I		By Voting Trust	F3
0001050797-25-000153	2837193	Common Stock				11271220.0				D		By Spouse Trust	F2
0001050797-25-000152	2837090	Common Stock				19270.0				I		By JPB Irrevocable Trust	
0001050797-25-000152	2837089	Common Stock				209603.0				I		By Trust	
0001750749-25-000003	2837196	Common Stock				1761.43				I		By ESOP	
0001750749-25-000003	2837197	Common Stock				2700.0				I		By family trust	
0001104659-25-101624	2837079	Class A Common Stock				9202863.0				I		Footnotes	F4, F3, F5, F18
0001829126-25-008351	2837178	Common Stock, par value $0.001 per share				815.04				I		By SPC Consolidator LLC	F3
0000950103-25-013541	2837056	Class A Common Stock				2999.0				I		By Olivan Reinhold D LLC	F3
0000950103-25-013541	2837058	Class A Common Stock				90493.0				I		By Olivan Reinhold Family Revocable Trust u/a/d 10/16/12	F5
0000950103-25-013541	2837057	Class A Common Stock				8622.0				I		By Reinhold D LLC	F4
0000950103-25-013541	2837055	Class A Common Stock				8622.0				I		By Olivan D LLC	F2
0001349123-25-000011	2837121	Common Stock				29640.0				I		The Adams Family Trust	
0001242654-25-000016	2837038	Common Stock				675000.0				I		GRAT	F9
0001677876-25-000009	2837080	Common Stock				5568.0				I		Spouse	
0001106578-25-000022	2837125	Common Stock				166.0				I		by Spouse	
0001106578-25-000022	2837126	Common Stock				324518.0				I		by Trust	F8
0001106578-25-000022	2837127	Common Stock				258117.0				I		by Trust	F9
0001106578-25-000022	2837128	Common Stock				45596.0				I		by Trust	F10
0001106578-25-000022	2837129	Common Stock				15962.0				I		by Trust	F11
0001163768-25-000008	2837167	Common Stock				3650710.0				I		By New Generation Aerospace, LLC	F2
0001489289-25-000009	2837062	Common Stock				1314.0				I		By Joseph D. Burns & Kim A. Burns JTWROS	
0001489289-25-000009	2837061	Common Stock				1618236.0	F2			I		By Joe and Kim Burns Trust	F3
0001225208-25-008719	2837076	Common Stock				172831.0				I		Spouse Irrevocable Trust	
0001225208-25-008719	2837072	Common Stock				2061.0				I		IRA	
0001225208-25-008719	2837073	Common Stock				702903.0				I		Sole general partner of limited partnership B	
0001225208-25-008719	2837074	Common Stock				1153938.0				I		Spousal GRAT	
0001225208-25-008719	2837071	Common Stock				72150.52	F5			I		401(k)	
0001225208-25-008719	2837075	Common Stock				436.0				I		Spouse	
0001094891-25-000086	2837187	Ordinary Shares				1669975.0	F1			I		By Alisa Group Limited	F2
0001213900-25-101346	2837046	Class A Common Stock				6419893.0				I		See footnote	F2
0001213900-25-101346	2837047	Class A Common Stock				931674.0				I		See footnote	F3
0000356171-25-000065	2837048	Common Stock				2380.83				I		By ESOP	
0001780044-25-000006	2837153	Common Stock				7200.0	F1			D			
0001628280-25-045918	2837107	Common Stock				805920.0				I		By The Sunnyridge GST Exempt Family Trust	F12
0001628280-25-045918	2837109	Common Stock				139747.0				D			
0001628280-25-045918	2837108	Common Stock				334.0				I		By the Hamilton-Steers 2017 Trust FB Robert H. Steers	F13
0001855767-25-000026	2837122	Class A Common Stock				240000.0				I		by Spouse	
0001532218-25-000005	2837169	Class A Ordinary Share				109795.0				I		Held by The Marina 2016 Irrevocable Trust, u/d/t June 23, 2016	
0001517413-25-000282	2837149	Class A Common Stock				156521.0				I		See Footnote	F9
0001517413-25-000282	2837148	Class A Common Stock				792998.0				I		See Footnote	F8
0001517413-25-000282	2837144	Class A Common Stock				2500558.0				I		See Foonote	F4
0001517413-25-000282	2837146	Class A Common Stock				109686.0				I		See Footnote	F6
0001517413-25-000282	2837147	Class A Common Stock				50481.0				I		See Footnote	F7
0001517413-25-000282	2837145	Class A Common Stock				840005.0				I		See Footnote	F5
0001108524-25-000179	2837050	Common Stock				10000000.0				I	F11	By Marc Benioff Fund LLC	
0001108524-25-000179	2837049	Common Stock				107000.0				I		By Trust	
0000897069-25-001589	2837180	Class A common stock, par value $0.01 per share				22349.0				D			
0000904454-25-000500	2837110	Common Stock				4416954.0				I		By Ocampo Family Trusts	F3
0000904454-25-000500	2837111	Common Stock				1500000.0				I		By GRAT	F3
0001733998-25-000170	2837150	Common Stock				10504.86				I		See Footnote	F3
0001841794-25-000096	2837042	Class A Common Stock				279989.0				D	F5		
0001193125-25-246920	2837064	Common Stock				2042.0				I		By Greybrook Realty Partners Inc.	
0001193125-25-246920	2837065	Common Stock				516084.0				I		By Greybrook Health Inc.	
0001831631-25-000216	2837096	Class C Common Stock	F1			3114521.0				I		By JLSA, LLC	F4
0001831631-25-000216	2837097	Class C Common Stock	F1			4310497.0				I		By Trilogy Management Investors Six, LLC	F4
0001831631-25-000216	2837098	Class C Common Stock	F1			66404880.0				I			
0001831631-25-000216	2837095	Class A Common Stock				143677.0				D		By JLSSAA Trust	F5
0001193125-25-246856	2837067	Common Stock				1769.0				I		CSX Corporation 401(k) Plan	F4
0000899051-25-000093	2837171	Common Stock				65321.0				I		By 2024-C GRAT	
0000899051-25-000093	2837175	Common Stock				257535.0				I		Remainder GRAT	
0000899051-25-000093	2837174	Common Stock				273954.0				I		By 2020 GRAT Remainder Trust	
0000899051-25-000093	2837173	Common Stock				7647.0				I		By 401(k) Plan	
0000899051-25-000093	2837172	Common Stock				69822.0				I		By 2025-A GRAT	
0000899051-25-000093	2837170	Common Stock				111442.0				I		By 2023-B GRAT	
0001214659-25-015198	2837186	Common Stock				76374.0	F1			D			
0001340823-25-000008	2837176	Common Stock				98.0				I		By Trust	F2
